BalancePlatform,AccountHolder,BalanceAccount,Category,Type,Status,Transfer Id,Transaction Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Psp Modification Psp Reference,Psp Modification Merchant Reference,Reference,Description,Booking Date,Booking Date TimeZone,Value Date,Value Date TimeZone,Currency,Amount,Starting Balance Currency,Starting Balance,Ending Balance Currency,Ending Balance,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00280D0QGH2L9H8Z,T0280F0CMI2H7ZEY,TECH-GADGETS-001-ORD-17-013,P0280E0N7BB87PVV,,,TECH-GADGETS-001-ORD-17-013,Order TECH-GADGETS-001-ORD-17-013,17/07/2024 21:10,EST,19/07/2024 00:00,EST,USD,96.93,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281J0LIWL43CKO,T0281L0E4ZUK1E5T,TECH-GADGETS-001-ORD-18-011,P0281K0AHJZXPPNO,,,TECH-GADGETS-001-ORD-18-011,Order TECH-GADGETS-001-ORD-18-011,18/07/2024 08:05,EST,20/07/2024 00:00,EST,USD,169.67,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281Y0FXVQ18P4A,T028200FA6P572WR,TECH-GADGETS-001-ORD-18-015,P0281Z0IVADJ6F43,,,TECH-GADGETS-001-ORD-18-015,Order TECH-GADGETS-001-ORD-18-015,18/07/2024 08:35,EST,20/07/2024 00:00,EST,USD,56.61,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00280V0GOD0S4UXD,T0280X0U25QP978W,TECH-GADGETS-001-ORD-18-003,P0280W0S1COM9WUN,,,TECH-GADGETS-001-ORD-18-003,Order TECH-GADGETS-001-ORD-18-003,18/07/2024 09:46,EST,20/07/2024 00:00,EST,USD,190.28,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028170IVC4ZDI97,T028190HQ511QMA6,TECH-GADGETS-001-ORD-18-007,P028180POQJPTB3D,,,TECH-GADGETS-001-ORD-18-007,Order TECH-GADGETS-001-ORD-18-007,18/07/2024 10:19,EST,20/07/2024 00:00,EST,USD,90.37,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281G0HC4S6CWNM,T0281I0IV6W7V9PW,TECH-GADGETS-001-ORD-18-010,P0281H0V4X53Y6A8,,,TECH-GADGETS-001-ORD-18-010,Order TECH-GADGETS-001-ORD-18-010,18/07/2024 10:38,EST,20/07/2024 00:00,EST,USD,157.89,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00280M00MA9SS1YZ,T0280O09YEC37F8T,TECH-GADGETS-001-ORD-18-001,P0280N0A5FKW19R5,,,TECH-GADGETS-001-ORD-18-001,Order TECH-GADGETS-001-ORD-18-001,18/07/2024 10:56,EST,20/07/2024 00:00,EST,USD,248.44,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281S0K6BBFVZCB,T0281U0P8JU0OLXS,TECH-GADGETS-001-ORD-18-014,P0281T02R1BFZGAE,,,TECH-GADGETS-001-ORD-18-014,Order TECH-GADGETS-001-ORD-18-014,18/07/2024 11:05,EST,20/07/2024 00:00,EST,USD,114.75,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281P0Y6RLQ5EHB,T0281R0ZBVOOHJGT,TECH-GADGETS-001-ORD-18-013,P0281Q0NHQ5OTOM4,,,TECH-GADGETS-001-ORD-18-013,Order TECH-GADGETS-001-ORD-18-013,18/07/2024 11:34,EST,20/07/2024 00:00,EST,USD,49.39,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028140T3EN4B8ZP,T028160GEMAAUP7D,TECH-GADGETS-001-ORD-18-006,P0281507OO9KK06W,,,TECH-GADGETS-001-ORD-18-006,Order TECH-GADGETS-001-ORD-18-006,18/07/2024 13:48,EST,20/07/2024 00:00,EST,USD,132.52,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281A0FDSMZYJUI,T0281C0LE4AWDABI,TECH-GADGETS-001-ORD-18-008,P0281B00DX0N2982,,,TECH-GADGETS-001-ORD-18-008,Order TECH-GADGETS-001-ORD-18-008,18/07/2024 13:58,EST,20/07/2024 00:00,EST,USD,64.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00280P0TX7PT0K7G,T0280R0TD63P31JN,TECH-GADGETS-001-ORD-18-002,P0280Q00XZOXOLQD,,,TECH-GADGETS-001-ORD-18-002,Order TECH-GADGETS-001-ORD-18-002,18/07/2024 14:12,EST,20/07/2024 00:00,EST,USD,248.24,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281D0DXB404YLO,T0281F0BTALIU9TX,TECH-GADGETS-001-ORD-18-009,P0281E0HP7OEU8J3,,,TECH-GADGETS-001-ORD-18-009,Order TECH-GADGETS-001-ORD-18-009,18/07/2024 14:42,EST,20/07/2024 00:00,EST,USD,260.1,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00281M0234SMES8Z,T0281O0UZ87YEGK2,TECH-GADGETS-001-ORD-18-012,P0281N065G2F8BJ1,,,TECH-GADGETS-001-ORD-18-012,Order TECH-GADGETS-001-ORD-18-012,18/07/2024 20:26,EST,20/07/2024 00:00,EST,USD,157.41,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028110P7GY3XRRI,T028130V87OBLLGL,TECH-GADGETS-001-ORD-18-005,P028120B3PX5LHBP,,,TECH-GADGETS-001-ORD-18-005,Order TECH-GADGETS-001-ORD-18-005,18/07/2024 21:12,EST,20/07/2024 00:00,EST,USD,183.29,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00280Y05L77LTFJS,T028100KVFKAPZHR,TECH-GADGETS-001-ORD-18-004,P0280Z084YO3ZUQW,,,TECH-GADGETS-001-ORD-18-004,Order TECH-GADGETS-001-ORD-18-004,18/07/2024 21:50,EST,20/07/2024 00:00,EST,USD,151.75,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282G0TLF9620BQ,T0282I05Q2OODROH,TECH-GADGETS-001-ORD-19-006,P0282H0PVUJO95AF,,,TECH-GADGETS-001-ORD-19-006,Order TECH-GADGETS-001-ORD-19-006,19/07/2024 08:22,EST,21/07/2024 00:00,EST,USD,203.4,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282J0ASF3U4FA1,T0282L05VR7NXDE3,TECH-GADGETS-001-ORD-19-007,P0282K0SCSFZ30WX,,,TECH-GADGETS-001-ORD-19-007,Order TECH-GADGETS-001-ORD-19-007,19/07/2024 08:50,EST,21/07/2024 00:00,EST,USD,221.45,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282S0NDND7C0GW,T0282U0MF4SWB95L,TECH-GADGETS-001-ORD-19-010,P0282T0AC1EU1RDA,,,TECH-GADGETS-001-ORD-19-010,Order TECH-GADGETS-001-ORD-19-010,19/07/2024 09:55,EST,21/07/2024 00:00,EST,USD,261.74,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283A0E3JAF7PPJ,T0283C0N72C1N18P,TECH-GADGETS-001-ORD-19-015,P0283B0SA3Q8CSUA,,,TECH-GADGETS-001-ORD-19-015,Order TECH-GADGETS-001-ORD-19-015,19/07/2024 10:17,EST,21/07/2024 00:00,EST,USD,177.84,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028210CUCJO7X61,T0282305108S7LBT,TECH-GADGETS-001-ORD-19-001,P028220H42IMKLYU,,,TECH-GADGETS-001-ORD-19-001,Order TECH-GADGETS-001-ORD-19-001,19/07/2024 10:44,EST,21/07/2024 00:00,EST,USD,185.32,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282M0JHAITQX6N,T0282O0EYLGMOUF2,TECH-GADGETS-001-ORD-19-008,P0282N0D9CNQ95KZ,,,TECH-GADGETS-001-ORD-19-008,Order TECH-GADGETS-001-ORD-19-008,19/07/2024 13:09,EST,21/07/2024 00:00,EST,USD,60.15,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282P0RW7RFZTZF,T0282R0JK6R3FDHL,TECH-GADGETS-001-ORD-19-009,P0282Q0MF6ERZWM6,,,TECH-GADGETS-001-ORD-19-009,Order TECH-GADGETS-001-ORD-19-009,19/07/2024 13:49,EST,21/07/2024 00:00,EST,USD,232.33,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282D0DFMKRWBF2,T0282F0NT0EMWP33,TECH-GADGETS-001-ORD-19-005,P0282E0DND5IJGQE,,,TECH-GADGETS-001-ORD-19-005,Order TECH-GADGETS-001-ORD-19-005,19/07/2024 14:02,EST,21/07/2024 00:00,EST,USD,130.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283G04DS4OZX09,T0283I0AACYFBTUO,TECH-GADGETS-001-ORD-19-017,P0283H03T0W6WX4P,,,TECH-GADGETS-001-ORD-19-017,Order TECH-GADGETS-001-ORD-19-017,19/07/2024 14:09,EST,21/07/2024 00:00,EST,USD,151.43,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282Y03OAK8G4T5,T0283002XLZSD7TS,TECH-GADGETS-001-ORD-19-012,P0282Z04GTKRZQWV,,,TECH-GADGETS-001-ORD-19-012,Order TECH-GADGETS-001-ORD-19-012,19/07/2024 15:49,EST,21/07/2024 00:00,EST,USD,160.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282A0I53TJ89X2,T0282C0RDH8MDYOL,TECH-GADGETS-001-ORD-19-004,P0282B0UUZU24HSX,,,TECH-GADGETS-001-ORD-19-004,Order TECH-GADGETS-001-ORD-19-004,19/07/2024 17:54,EST,21/07/2024 00:00,EST,USD,94.51,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283709RZF4ANAP,T028390FXVDQRSHP,TECH-GADGETS-001-ORD-19-014,P028380AEXK6430C,,,TECH-GADGETS-001-ORD-19-014,Order TECH-GADGETS-001-ORD-19-014,19/07/2024 18:01,EST,21/07/2024 00:00,EST,USD,144.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283D0R1VPZ4KWV,T0283F0TDBX0DZIF,TECH-GADGETS-001-ORD-19-016,P0283E0GQ21QQG72,,,TECH-GADGETS-001-ORD-19-016,Order TECH-GADGETS-001-ORD-19-016,19/07/2024 18:09,EST,21/07/2024 00:00,EST,USD,216.85,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00282V0FWUK1NDGW,T0282X01RPFA7UUB,TECH-GADGETS-001-ORD-19-011,P0282W0OEV522SWH,,,TECH-GADGETS-001-ORD-19-011,Order TECH-GADGETS-001-ORD-19-011,19/07/2024 18:10,EST,21/07/2024 00:00,EST,USD,80.2,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028240Y5WV5LKJY,T028260SSUKW77XU,TECH-GADGETS-001-ORD-19-002,P028250QKQ24OGZD,,,TECH-GADGETS-001-ORD-19-002,Order TECH-GADGETS-001-ORD-19-002,19/07/2024 18:12,EST,21/07/2024 00:00,EST,USD,49.86,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,refund,refunded,0027UM02FKCLBD4C,T027UO0TXWGX7B23,TECH-GADGETS-001-ORD-13-002-REF,P027UN0CIY3W65KX,,,TECH-GADGETS-001-ORD-13-002-REF,Order TECH-GADGETS-001-ORD-13-002-REF,19/07/2024 18:21,EST,21/07/2024 18:21,EST,USD,-124.96,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,chargeback,chargeback,0027LV0BKO2VU5RA,T027LX0RNV73E66B,TECH-GADGETS-001-ORD-05-010-CB,P027LW0MD0WVJELU,,,TECH-GADGETS-001-ORD-05-010-CB,Order TECH-GADGETS-001-ORD-05-010-CB,19/07/2024 18:36,EST,19/07/2024 18:36,EST,USD,-101.84,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028310YWHBA4IGK,T028330CNK8AONW4,TECH-GADGETS-001-ORD-19-013,P028320B9DPQXD4O,,,TECH-GADGETS-001-ORD-19-013,Order TECH-GADGETS-001-ORD-19-013,19/07/2024 20:35,EST,21/07/2024 00:00,EST,USD,126.23,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028270VMM1IZ26D,T028290V0P11U83E,TECH-GADGETS-001-ORD-19-003,P028280IXVYVBZVB,,,TECH-GADGETS-001-ORD-19-003,Order TECH-GADGETS-001-ORD-19-003,19/07/2024 20:45,EST,21/07/2024 00:00,EST,USD,219.66,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283S0RPP1F6VHW,T0283U0QHED1KWEB,TECH-GADGETS-001-ORD-20-004,P0283T0BRWVOZBID,,,TECH-GADGETS-001-ORD-20-004,Order TECH-GADGETS-001-ORD-20-004,20/07/2024 08:07,EST,22/07/2024 00:00,EST,USD,192.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028410G89X2HH9M,T028430X8GXCEGVS,TECH-GADGETS-001-ORD-20-006,P028420Q1VTG5064,,,TECH-GADGETS-001-ORD-20-006,Order TECH-GADGETS-001-ORD-20-006,20/07/2024 10:13,EST,22/07/2024 00:00,EST,USD,128.75,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284D07FAP9SA5M,T0284F0LFXHFDQH8,TECH-GADGETS-001-ORD-20-010,P0284E0SRQ19UZDS,,,TECH-GADGETS-001-ORD-20-010,Order TECH-GADGETS-001-ORD-20-010,20/07/2024 12:38,EST,22/07/2024 00:00,EST,USD,125.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284J0LH7KPOO63,T0284L0KYCL0LAHH,TECH-GADGETS-001-ORD-20-012,P0284K0RAFHHKFQQ,,,TECH-GADGETS-001-ORD-20-012,Order TECH-GADGETS-001-ORD-20-012,20/07/2024 13:30,EST,22/07/2024 00:00,EST,USD,141.76,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,refund,refunded,00280S02YBB7WLOE,T0280U0KRUMFL6X6,TECH-GADGETS-001-ORD-18-002-REF,P0280T0VVZXGJH0D,,,TECH-GADGETS-001-ORD-18-002-REF,Order TECH-GADGETS-001-ORD-18-002-REF,20/07/2024 14:12,EST,22/07/2024 14:12,EST,USD,-248.24,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284P02ZO07WQK9,T0284R055HU9QBPS,TECH-GADGETS-001-ORD-20-014,P0284Q0KC2KO7ZWV,,,TECH-GADGETS-001-ORD-20-014,Order TECH-GADGETS-001-ORD-20-014,20/07/2024 14:16,EST,22/07/2024 00:00,EST,USD,142.27,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284M0Z42IPFP1T,T0284O0IAXSL3HQY,TECH-GADGETS-001-ORD-20-013,P0284N0I14UCTQJ5,,,TECH-GADGETS-001-ORD-20-013,Order TECH-GADGETS-001-ORD-20-013,20/07/2024 15:05,EST,22/07/2024 00:00,EST,USD,52.03,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028470RQKXYSNYF,T02849057SK5WMSL,TECH-GADGETS-001-ORD-20-008,P028480OGXQ85X1E,,,TECH-GADGETS-001-ORD-20-008,Order TECH-GADGETS-001-ORD-20-008,20/07/2024 15:32,EST,22/07/2024 00:00,EST,USD,214.39,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284S0173FM928Y,T0284U070Y0OLYXV,TECH-GADGETS-001-ORD-20-015,P0284T0IDIN0K9VX,,,TECH-GADGETS-001-ORD-20-015,Order TECH-GADGETS-001-ORD-20-015,20/07/2024 15:49,EST,22/07/2024 00:00,EST,USD,211.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283J0XW84I18FS,T0283L0MXWIB0I37,TECH-GADGETS-001-ORD-20-001,P0283K04COR6S626,,,TECH-GADGETS-001-ORD-20-001,Order TECH-GADGETS-001-ORD-20-001,20/07/2024 17:34,EST,22/07/2024 00:00,EST,USD,84.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284G04US4T7G9F,T0284I09NG8Q9IZG,TECH-GADGETS-001-ORD-20-011,P0284H05DY9DMSIR,,,TECH-GADGETS-001-ORD-20-011,Order TECH-GADGETS-001-ORD-20-011,20/07/2024 18:50,EST,22/07/2024 00:00,EST,USD,124.33,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283M01LSARZDN7,T0283O0TCFKTNRIO,TECH-GADGETS-001-ORD-20-002,P0283N0UYG6F747K,,,TECH-GADGETS-001-ORD-20-002,Order TECH-GADGETS-001-ORD-20-002,20/07/2024 20:40,EST,22/07/2024 00:00,EST,USD,82.22,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284V0KDKYDKTGO,T0284X0OM4ZTNB4M,TECH-GADGETS-001-ORD-20-016,P0284W0LQ2GSSSI8,,,TECH-GADGETS-001-ORD-20-016,Order TECH-GADGETS-001-ORD-20-016,20/07/2024 20:50,EST,22/07/2024 00:00,EST,USD,87.44,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283P0FZHFDTP5L,T0283R0NEDQA4BNS,TECH-GADGETS-001-ORD-20-003,P0283Q0EWYIYRPI4,,,TECH-GADGETS-001-ORD-20-003,Order TECH-GADGETS-001-ORD-20-003,20/07/2024 20:51,EST,22/07/2024 00:00,EST,USD,149.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00283V0QGK9S7LOU,T0283X091YFFUOWX,TECH-GADGETS-001-ORD-20-005,P0283W03SY0OIV2O,,,TECH-GADGETS-001-ORD-20-005,Order TECH-GADGETS-001-ORD-20-005,20/07/2024 21:03,EST,22/07/2024 00:00,EST,USD,75.95,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028440ICLDU4V6Q,T028460MJ3QP8Y08,TECH-GADGETS-001-ORD-20-007,P028450BLGCVJ7KQ,,,TECH-GADGETS-001-ORD-20-007,Order TECH-GADGETS-001-ORD-20-007,20/07/2024 21:10,EST,22/07/2024 00:00,EST,USD,165.22,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284A0AGWWRQ1CC,T0284C0QWUGPF28K,TECH-GADGETS-001-ORD-20-009,P0284B0DQ29W3TSJ,,,TECH-GADGETS-001-ORD-20-009,Order TECH-GADGETS-001-ORD-20-009,20/07/2024 21:57,EST,22/07/2024 00:00,EST,USD,193.86,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285V0IWRJ820TI,T0285X0A51RGP01T,TECH-GADGETS-001-ORD-21-010,P0285W0I0GGUF2GQ,,,TECH-GADGETS-001-ORD-21-010,Order TECH-GADGETS-001-ORD-21-010,21/07/2024 08:45,EST,23/07/2024 00:00,EST,USD,243.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285J0NCRMXEUYZ,T0285L0K4QLN6LFX,TECH-GADGETS-001-ORD-21-007,P0285K0GKYGFGN7R,,,TECH-GADGETS-001-ORD-21-007,Order TECH-GADGETS-001-ORD-21-007,21/07/2024 09:30,EST,23/07/2024 00:00,EST,USD,237.3,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028610R7CTRX7Y1,T028630EKWBMEUHT,TECH-GADGETS-001-ORD-21-012,P028620GD4DYGSM2,,,TECH-GADGETS-001-ORD-21-012,Order TECH-GADGETS-001-ORD-21-012,21/07/2024 11:26,EST,23/07/2024 00:00,EST,USD,194.84,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028540W4PGTVOOT,T0285608IWUSKV6F,TECH-GADGETS-001-ORD-21-003,P0285500B0TMRDBU,,,TECH-GADGETS-001-ORD-21-003,Order TECH-GADGETS-001-ORD-21-003,21/07/2024 12:39,EST,23/07/2024 00:00,EST,USD,155.18,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285M0IJNSEZ6GU,T0285O0TNL2UJ9C9,TECH-GADGETS-001-ORD-21-008,P0285N0Y61ZVPL5I,,,TECH-GADGETS-001-ORD-21-008,Order TECH-GADGETS-001-ORD-21-008,21/07/2024 13:47,EST,23/07/2024 00:00,EST,USD,88.14,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,refund,refunded,0027XM0E27NGBAU6,T027XO0WKNWZQ61N,TECH-GADGETS-001-ORD-15-008-REF,P027XN0W532MEQO0,,,TECH-GADGETS-001-ORD-15-008-REF,Order TECH-GADGETS-001-ORD-15-008-REF,21/07/2024 14:12,EST,23/07/2024 14:12,EST,USD,-87.22,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285A0460ARTJ6D,T0285C0CZFUZM516,TECH-GADGETS-001-ORD-21-005,P0285B0U78LGRRPG,,,TECH-GADGETS-001-ORD-21-005,Order TECH-GADGETS-001-ORD-21-005,21/07/2024 14:14,EST,23/07/2024 00:00,EST,USD,233.84,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285Y0IJPVOXZNZ,T028600LIVMW9BZG,TECH-GADGETS-001-ORD-21-011,P0285Z03UPG6M5L4,,,TECH-GADGETS-001-ORD-21-011,Order TECH-GADGETS-001-ORD-21-011,21/07/2024 14:24,EST,23/07/2024 00:00,EST,USD,196.78,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285S0LLUNRZNK9,T0285U0UFT07CTXQ,TECH-GADGETS-001-ORD-21-009,P0285T0EYEKHD838,,,TECH-GADGETS-001-ORD-21-009,Order TECH-GADGETS-001-ORD-21-009,21/07/2024 14:49,EST,23/07/2024 00:00,EST,USD,173.15,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285D0FTNRJ9U7H,T0285F0SG24M7S1T,TECH-GADGETS-001-ORD-21-006,P0285E04K2WND9AN,,,TECH-GADGETS-001-ORD-21-006,Order TECH-GADGETS-001-ORD-21-006,21/07/2024 17:04,EST,23/07/2024 00:00,EST,USD,123.24,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00286403MHARBG6L,T028660DPREOJAMM,TECH-GADGETS-001-ORD-21-013,P028650U6D9B322W,,,TECH-GADGETS-001-ORD-21-013,Order TECH-GADGETS-001-ORD-21-013,21/07/2024 17:20,EST,23/07/2024 00:00,EST,USD,134.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,0028570MU2328HTX,T028590Q1XXRK4NM,TECH-GADGETS-001-ORD-21-004,P028580E4ZQYLT17,,,TECH-GADGETS-001-ORD-21-004,Order TECH-GADGETS-001-ORD-21-004,21/07/2024 17:31,EST,23/07/2024 00:00,EST,USD,52.1,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00284Y0Y9E2Y8XEZ,T0285000CKZ3TQ07,TECH-GADGETS-001-ORD-21-001,P0284Z0DJYUZHR0A,,,TECH-GADGETS-001-ORD-21-001,Order TECH-GADGETS-001-ORD-21-001,21/07/2024 17:43,EST,23/07/2024 00:00,EST,USD,69.02,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00285106X6DKT16L,T028530SEWN8XT5R,TECH-GADGETS-001-ORD-21-002,P028520U2317OYYL,,,TECH-GADGETS-001-ORD-21-002,Order TECH-GADGETS-001-ORD-21-002,21/07/2024 17:54,EST,23/07/2024 00:00,EST,USD,132.38,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,refund,refunded,0027XY0IUKKKUL23,T027Y00BNSYRJAZ3,TECH-GADGETS-001-ORD-15-011-REF,P027XZ0AMT2EIU4W,,,TECH-GADGETS-001-ORD-15-011-REF,Order TECH-GADGETS-001-ORD-15-011-REF,21/07/2024 19:38,EST,23/07/2024 19:38,EST,USD,-240.2,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,platformPayment,capture,captured,00286V0IMCR7HLEK,T0286X0IZDH2DKK3,TECH-GADGETS-001-ORD-22-009,P0286W0S6B8JOAR1,,,TECH-GADGETS-001-ORD-22-009,Order TECH-GADGETS-001-ORD-22-009,22/07/2024 08:06,EST,24/07/2024 00:00,EST,USD,89.18,,,,,,,,,,,,,,
