BalancePlatform,AccountHolder,BalanceAccount,AccountHolder Reference,AccountHolder Description,BalanceAccount Reference,BalanceAccount Description,Transfer Id,Transaction Id,Booking date,Booking date TimeZone,Value date,Value date TimeZone,Category,Type,Status,Currency,Balance (PC),Rolling Balance,Reference,Description,Counterparty Balance Account Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Payout Date
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HJ0BP5ZOFEYN,T025HL0VSGX537VY,2024-07-05 08:31:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,90.58,208.67,BELLA-ITALIA-001-ORD-05-016,Order BELLA-ITALIA-001-ORD-05-016,,BELLA-ITALIA-001-ORD-05-016,P025HK0M9EV2UQS7,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HY0X7P9KZ1VI,T025I00F77TO9TDI,2024-07-05 08:53:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,98.91,307.58,BELLA-ITALIA-001-ORD-05-021,Order BELLA-ITALIA-001-ORD-05-021,,BELLA-ITALIA-001-ORD-05-021,P025HZ0GDXLLP9D9,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025G70TWPJNVWNS,T025G908S1QOB2F9,2024-07-05 08:54:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,33.53,341.11,BELLA-ITALIA-001-ORD-05-001,Order BELLA-ITALIA-001-ORD-05-001,,BELLA-ITALIA-001-ORD-05-001,P025G80L93Z2MSHU,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GG0U800VIDOL,T025GI0PYUVIRKPI,2024-07-05 09:28:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,37.29,378.4,BELLA-ITALIA-001-ORD-05-004,Order BELLA-ITALIA-001-ORD-05-004,,BELLA-ITALIA-001-ORD-05-004,P025GH0HWB2IOXV7,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HP0M3C0VOU2H,T025HR006G1093TB,2024-07-05 09:46:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,79.46,457.86,BELLA-ITALIA-001-ORD-05-018,Order BELLA-ITALIA-001-ORD-05-018,,BELLA-ITALIA-001-ORD-05-018,P025HQ0FZPGRIGAA,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GV019ML3V4MR,T025GX0LK5OV6XSS,2024-07-05 09:48:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,84.76,542.62,BELLA-ITALIA-001-ORD-05-009,Order BELLA-ITALIA-001-ORD-05-009,,BELLA-ITALIA-001-ORD-05-009,P025GW08FA5HOC8E,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025H101Q217YEGI,T025H307OK9CFDH5,2024-07-05 10:07:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,69.78,612.4,BELLA-ITALIA-001-ORD-05-011,Order BELLA-ITALIA-001-ORD-05-011,,BELLA-ITALIA-001-ORD-05-011,P025H20CAEG9JB28,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HS01IBIQ2MJE,T025HU0U4LEU0P30,2024-07-05 10:27:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,93.8,706.2,BELLA-ITALIA-001-ORD-05-019,Order BELLA-ITALIA-001-ORD-05-019,,BELLA-ITALIA-001-ORD-05-019,P025HT0M62W2JSXY,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IA0LJK3KJBXG,T025IC0CI6MRJGSC,2024-07-05 11:05:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,23.84,730.04,BELLA-ITALIA-001-ORD-05-025,Order BELLA-ITALIA-001-ORD-05-025,,BELLA-ITALIA-001-ORD-05-025,P025IB0C97EAM05V,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025I70PMO0OTSWB,T025I90ZLJAZ1DLV,2024-07-05 11:33:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,30,760.04,BELLA-ITALIA-001-ORD-05-024,Order BELLA-ITALIA-001-ORD-05-024,,BELLA-ITALIA-001-ORD-05-024,P025I80UHKZFDDDH,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IM0RPSAQ0QJY,T025IO0FQMSJ5AI0,2024-07-05 11:55:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,24.23,784.27,BELLA-ITALIA-001-ORD-05-029,Order BELLA-ITALIA-001-ORD-05-029,,BELLA-ITALIA-001-ORD-05-029,P025IN0ZOW700JGL,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IV0JC7OE2IQA,T025IX0MGPDPAGF5,2024-07-05 12:42:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,69.92,854.19,BELLA-ITALIA-001-ORD-05-032,Order BELLA-ITALIA-001-ORD-05-032,,BELLA-ITALIA-001-ORD-05-032,P025IW0X7B4D97GZ,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GJ0WF5RCKDMR,T025GL0VMGIT7J2W,2024-07-05 12:58:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,57.83,912.02,BELLA-ITALIA-001-ORD-05-005,Order BELLA-ITALIA-001-ORD-05-005,,BELLA-ITALIA-001-ORD-05-005,P025GK0FZFI3UAZB,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025I106SK5CRKVN,T025I30VVMLAFDCJ,2024-07-05 13:20:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,40.75,952.77,BELLA-ITALIA-001-ORD-05-022,Order BELLA-ITALIA-001-ORD-05-022,,BELLA-ITALIA-001-ORD-05-022,P025I201MI4T23LH,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GM00IPO711UD,T025GO0C7907DML1,2024-07-05 13:34:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,68.76,1021.53,BELLA-ITALIA-001-ORD-05-006,Order BELLA-ITALIA-001-ORD-05-006,,BELLA-ITALIA-001-ORD-05-006,P025GN0WF8M8OFUQ,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HM0YU885FXSA,T025HO073FWP8L4G,2024-07-05 13:54:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,24.95,1046.48,BELLA-ITALIA-001-ORD-05-017,Order BELLA-ITALIA-001-ORD-05-017,,BELLA-ITALIA-001-ORD-05-017,P025HN0CBQAJZR7L,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IJ0CJ5D8091T,T025IL0NZVCTDGE2,2024-07-05 13:55:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,55.98,1102.46,BELLA-ITALIA-001-ORD-05-028,Order BELLA-ITALIA-001-ORD-05-028,,BELLA-ITALIA-001-ORD-05-028,P025IK0NPP76NWMR,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HD0X4E3ANW96,T025HF05UV7HQJ7N,2024-07-05 14:10:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,95.48,1197.94,BELLA-ITALIA-001-ORD-05-014,Order BELLA-ITALIA-001-ORD-05-014,,BELLA-ITALIA-001-ORD-05-014,P025HE0KK92JFMRK,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GA01S2WD8QYN,T025GC0FUU8SS4XG,2024-07-05 15:06:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,52.68,1250.62,BELLA-ITALIA-001-ORD-05-002,Order BELLA-ITALIA-001-ORD-05-002,,BELLA-ITALIA-001-ORD-05-002,P025GB0KJ9RSY37H,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IG0EFI3SW56O,T025II0C4AGLZT3O,2024-07-05 15:20:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,25.55,1276.17,BELLA-ITALIA-001-ORD-05-027,Order BELLA-ITALIA-001-ORD-05-027,,BELLA-ITALIA-001-ORD-05-027,P025IH0F81YJ229L,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GP0T5R99I43J,T025GR0LOVI6RIEO,2024-07-05 15:38:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,49.03,1325.2,BELLA-ITALIA-001-ORD-05-007,Order BELLA-ITALIA-001-ORD-05-007,,BELLA-ITALIA-001-ORD-05-007,P025GQ0LDWXUJEOU,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025HV0BOFL4LU57,T025HX022WWUIGKQ,2024-07-05 15:49:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,47.88,1373.08,BELLA-ITALIA-001-ORD-05-020,Order BELLA-ITALIA-001-ORD-05-020,,BELLA-ITALIA-001-ORD-05-020,P025HW0X04RWP7XC,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025ID0N1X9U4MUY,T025IF0ZAV8VDWHH,2024-07-05 16:06:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,33.08,1406.16,BELLA-ITALIA-001-ORD-05-026,Order BELLA-ITALIA-001-ORD-05-026,,BELLA-ITALIA-001-ORD-05-026,P025IE0BMQ68M9R3,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GY0I6J84CH4B,T025H0060M82KNBH,2024-07-05 16:54:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,74.48,1480.64,BELLA-ITALIA-001-ORD-05-010,Order BELLA-ITALIA-001-ORD-05-010,,BELLA-ITALIA-001-ORD-05-010,P025GZ0IVUEHMU3S,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GS0MJMDVB733,T025GU02XRQ1H00K,2024-07-05 17:01:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,86.7,1567.34,BELLA-ITALIA-001-ORD-05-008,Order BELLA-ITALIA-001-ORD-05-008,,BELLA-ITALIA-001-ORD-05-008,P025GT0MFK4M1TVI,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025H70UTM65THKK,T025H905R5SBRP5L,2024-07-05 17:22:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,78.17,1645.51,BELLA-ITALIA-001-ORD-05-013,Order BELLA-ITALIA-001-ORD-05-013,,BELLA-ITALIA-001-ORD-05-013,P025H80DRJIYA2JO,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IP0O18QS9SJS,T025IR0UUWKDBQLP,2024-07-05 18:21:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,22.98,1668.49,BELLA-ITALIA-001-ORD-05-030,Order BELLA-ITALIA-001-ORD-05-030,,BELLA-ITALIA-001-ORD-05-030,P025IQ0TTI2OGEKF,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025H40F68TRE4OR,T025H604AIIWP513,2024-07-05 19:51:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,95.59,1764.08,BELLA-ITALIA-001-ORD-05-012,Order BELLA-ITALIA-001-ORD-05-012,,BELLA-ITALIA-001-ORD-05-012,P025H50AH9TU47Z7,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025GD01U069WIK2,T025GF08Q8A7SMNM,2024-07-05 20:21:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,71.47,1835.55,BELLA-ITALIA-001-ORD-05-003,Order BELLA-ITALIA-001-ORD-05-003,,BELLA-ITALIA-001-ORD-05-003,P025GE0B899P42VR,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0025IS0LQNF83WFP,T025IU0BRS4CQSZP,2024-07-05 20:33:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,20.59,1856.14,BELLA-ITALIA-001-ORD-05-031,Order BELLA-ITALIA-001-ORD-05-031,,BELLA-ITALIA-001-ORD-05-031,P025IT0A5YYPZ4UB,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,002UNP084BFUTYQW,T02UNQ08074UAKMP,2024-07-07 07:00:00,EST,2024-07-07 07:00:00,EST,bank,bankTransfer,booked,USD,-1856.14,0,PAYOUT-BELLA-ITALIA-001-2024-07-07,Payout batch for Bella Italia Restaurant,,,,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KY0B29L37D20,T028L00NNF87EX85,2024-07-05 08:34:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,78.68,78.68,URBAN-FITNESS-001-ORD-05-008,Order URBAN-FITNESS-001-ORD-05-008,,URBAN-FITNESS-001-ORD-05-008,P028KZ0OHPFBWDMC,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KS0HD325G50T,T028KU0HPNZ7FGVY,2024-07-05 10:03:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,61.53,140.21,URBAN-FITNESS-001-ORD-05-006,Order URBAN-FITNESS-001-ORD-05-006,,URBAN-FITNESS-001-ORD-05-006,P028KT0JCJYBM3VW,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KJ0DXHT5P3FL,T028KL0JXVKYOOJL,2024-07-05 11:35:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,77.24,217.45,URBAN-FITNESS-001-ORD-05-004,Order URBAN-FITNESS-001-ORD-05-004,,URBAN-FITNESS-001-ORD-05-004,P028KK0YHJ6D2ZJG,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KM0NPI2PF4P6,T028KO09HJE9ECIO,2024-07-05 11:53:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,124.4,341.85,URBAN-FITNESS-001-ORD-05-005,Order URBAN-FITNESS-001-ORD-05-005,,URBAN-FITNESS-001-ORD-05-005,P028KN0YGFBO9DNS,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028L10S24H5UCY1,T028L30SB7BZYXZ4,2024-07-05 13:41:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,66.38,408.23,URBAN-FITNESS-001-ORD-05-009,Order URBAN-FITNESS-001-ORD-05-009,,URBAN-FITNESS-001-ORD-05-009,P028L2023J8BNTAS,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KG0Z08OGICL2,T028KI0WLYR3C0NM,2024-07-05 14:01:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,67.55,475.78,URBAN-FITNESS-001-ORD-05-003,Order URBAN-FITNESS-001-ORD-05-003,,URBAN-FITNESS-001-ORD-05-003,P028KH0999VC19U2,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KV0IJPS8DF1I,T028KX07PRZGEPXM,2024-07-05 15:22:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,137.41,613.19,URBAN-FITNESS-001-ORD-05-007,Order URBAN-FITNESS-001-ORD-05-007,,URBAN-FITNESS-001-ORD-05-007,P028KW0OPI46Q3H6,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028L400LL92B5A8,T028L60ZE4WH43PF,2024-07-05 15:30:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,26.38,639.57,URBAN-FITNESS-001-ORD-05-010,Order URBAN-FITNESS-001-ORD-05-010,,URBAN-FITNESS-001-ORD-05-010,P028L50TTN1J6VLA,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KA0A6N0XY53X,T028KC0BV1XAFIBD,2024-07-05 15:50:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,85.49,725.06,URBAN-FITNESS-001-ORD-05-001,Order URBAN-FITNESS-001-ORD-05-001,,URBAN-FITNESS-001-ORD-05-001,P028KB0CGSNBYNAL,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,0028KD0EA7NBQSQM,T028KF0JDWUWA8E1,2024-07-05 16:02:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,26.68,751.74,URBAN-FITNESS-001-ORD-05-002,Order URBAN-FITNESS-001-ORD-05-002,,URBAN-FITNESS-001-ORD-05-002,P028KE0D1MN43JAQ,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000003,BA3000000000000000000003,URBAN-FITNESS-001,Urban Fitness Studio,BA-FITNESS-001,Urban Fitness - Main Account,002UNR099Z7U3HZU,T02UNS0QS9LUO9HG,2024-07-07 07:00:00,EST,2024-07-07 07:00:00,EST,bank,bankTransfer,booked,USD,-751.74,0,PAYOUT-URBAN-FITNESS-001-2024-07-07,Payout batch for Urban Fitness Studio,,,,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027M10CAOIYSHLP,T027M308BAXTZCUR,2024-07-05 10:46:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,252.82,252.82,TECH-GADGETS-001-ORD-05-012,Order TECH-GADGETS-001-ORD-05-012,,TECH-GADGETS-001-ORD-05-012,P027M20RNMXMKCW7,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027L40JR5DA8ASZ,T027L60C784YE2ZX,2024-07-05 11:07:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,143.81,396.63,TECH-GADGETS-001-ORD-05-002,Order TECH-GADGETS-001-ORD-05-002,,TECH-GADGETS-001-ORD-05-002,P027L50HEONQXKCD,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027M40E5YWSLLJL,T027M60BVMDDTSH3,2024-07-05 11:58:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,116.34,512.97,TECH-GADGETS-001-ORD-05-013,Order TECH-GADGETS-001-ORD-05-013,,TECH-GADGETS-001-ORD-05-013,P027M50NEIK8R6ZX,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027M70MFHJ9OL6R,T027M90VHC0KWGCX,2024-07-05 12:52:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,217.26,730.23,TECH-GADGETS-001-ORD-05-014,Order TECH-GADGETS-001-ORD-05-014,,TECH-GADGETS-001-ORD-05-014,P027M80IU679NX27,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027L70VB2ZG73LP,T027L9032P3MYNVB,2024-07-05 14:08:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,92.73,822.96,TECH-GADGETS-001-ORD-05-003,Order TECH-GADGETS-001-ORD-05-003,,TECH-GADGETS-001-ORD-05-003,P027L80XQTMY0R7A,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027LD0C8D68I7Y8,T027LF0JFZ23L0HJ,2024-07-05 16:10:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,223.41,1046.37,TECH-GADGETS-001-ORD-05-005,Order TECH-GADGETS-001-ORD-05-005,,TECH-GADGETS-001-ORD-05-005,P027LE0HUXUS83P6,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027MA0NVY0Y3I5M,T027MC0DPS0QRBP4,2024-07-05 16:21:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,103.43,1149.8,TECH-GADGETS-001-ORD-05-015,Order TECH-GADGETS-001-ORD-05-015,,TECH-GADGETS-001-ORD-05-015,P027MB03594QT3WQ,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027LG0FYRM38J4A,T027LI04ZGIFU96X,2024-07-05 17:20:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,104.97,1254.77,TECH-GADGETS-001-ORD-05-006,Order TECH-GADGETS-001-ORD-05-006,,TECH-GADGETS-001-ORD-05-006,P027LH0SKHU1YPAS,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027LY0GJ8U5ZI6A,T027M007E63NG4UN,2024-07-05 18:25:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,152.78,1407.55,TECH-GADGETS-001-ORD-05-011,Order TECH-GADGETS-001-ORD-05-011,,TECH-GADGETS-001-ORD-05-011,P027LZ0NYB1DWGLW,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027LJ0SALKJZEDN,T027LL0TD5V8E4OX,2024-07-05 18:34:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,135.94,1543.49,TECH-GADGETS-001-ORD-05-007,Order TECH-GADGETS-001-ORD-05-007,,TECH-GADGETS-001-ORD-05-007,P027LK0N4UJEHGEZ,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027LS0SYAX91W04,T027LU0BGLJR2QAG,2024-07-05 18:36:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,101.84,1645.33,TECH-GADGETS-001-ORD-05-010,Order TECH-GADGETS-001-ORD-05-010,,TECH-GADGETS-001-ORD-05-010,P027LT0NBA5GYESO,2024-07-07 07:00:00
DemoBalancePlatform,AH3000000000000000000002,BA3000000000000000000002,TECH-GADGETS-001,Tech Gadgets Store,BA-TECH-001,Tech Gadgets - Main Account,0027L10ZUKGTTJ4F,T027L30BXDMVTD7X,2024-07-05 18:37:00,EST,2024-07-07 00:00:00,EST,platformPayment,capture,captured,USD,166.8,1812.13,TECH-GADGETS-001-ORD-05-001,Order TECH-GADGETS-001-ORD-05-001,,TECH-GADGETS-001-ORD-05-001,P027L20KVQIM4MOD,2024-07-07 07:00:00
